ID;titolo_articolo;data_pubblicazione;template_articolo;context;maintax;category;post_tag;geo;staff
308512;À Berlin, l’Ukraine continue les négociations avec Washington pour parvenir à un accord avant Noël;2025-12-15 10:54:59;templates/post-briefings.php;ops;geo;La guerre en Ukraine au jour le jour;NULL;Europe;NULL
308474;Après la dissuasion : le nouvel âge nucléaire;2025-12-15 07:00:00;templates/post-editorials.php;cult;category;Guerre;NULL;Europe;Louis Gautier
308465;Géopolitique du changement de régime : Pete Hegseth sur la Stratégie de sécurité nationale américaine;2025-12-14 17:41:47;templates/post-speeches.php;cult;category;De l'Empire Trump : sources intellectuelles d'une révolution culturelle;NULL;Europe;Le Grand Continent
308429;Économie russe : le coût du service de la dette a été multiplié par trois depuis le début de la guerre;2025-12-14 06:30:00;templates/post-briefings.php;ops;geo;Économie;NULL;Asie septentrionale;NULL
308415;Les libertés de Laurent Mauvignier : grand entretien avec le Prix Goncourt 2025;2025-12-14 06:30:00;templates/post-interviews.php;cult;category;Littérature;NULL;Europe;Florent Zemmouche
308296;«La Ve République est devenue un accélérateur de populisme», une conversation avec Marc Lazar;2025-12-13 13:00:00;templates/post-reviews.php;cult;category;Politique;NULL;Europe;Florian Louis
308329;L’administration Trump veut que l’Europe assume la majorité de la défense conventionnelle de l’OTAN d’ici 2027;2025-12-13 06:30:00;templates/post-briefings.php;ops;category;Guerre;NULL;Europe;NULL
308295;Saint Augustin et le spectacle de la cruauté trumpiste, une conversation avec Phil Klay;2025-12-13 06:30:00;templates/post-interviews.php;cult;category;Géopolitique de Donald Trump;NULL;Amériques;Gilles Gressani
308318;Un quart des électeurs du Rassemblement National voit Trump comme un «ami de l’Europe» – trois fois plus que la moyenne française;2025-12-12 19:29:12;templates/post-briefings.php;ops;category;Eurobazooka : mesurer l'opinion publique européenne;NULL;Europe;NULL
308269;«Pinochet voterait pour moi» : qui est José Antonio Kast, le nouveau président du Chili ?;2025-12-12 19:00:00;templates/post-studies.php;cult;category;Politique;NULL;Amériques;Jaime Bordel
308253;La police chinoise a formé plus des deux-tiers du monde depuis 2000;2025-12-12 15:26:18;templates/post-briefings.php;ops;category;Sécurité;NULL;Asie Orientale;NULL
308237;Par où Poutine attaquera-t-il l’Europe ?;2025-12-12 14:40:08;templates/post-studies.php;cult;category;Guerre;NULL;Europe;Stéphane Audrand
308204;Qu’est-ce que le Jiutian, le nouveau drone «vaisseau-mère» de l’Armée populaire de libération ?;2025-12-12 06:30:00;templates/post-briefings.php;ops;geo;Guerre;NULL;Asie Orientale;NULL
308019;La Syrie d’al-Charaa est-elle au bord de l'éclatement?;2025-12-12 06:00:00;templates/post-studies.php;cult;category;HTC, al-Charaa : la Syrie après Assad;NULL;Méditerranée;Asiem El Difraoui
308187;La stratégie de sécurité nationale secrète de l'administration Trump vise-t-elle à faire sortir l'Italie de Meloni de l'Union européenne ?;2025-12-11 20:45:03;templates/post-briefings.php;ops;category;De l'Empire Trump : sources intellectuelles d'une révolution culturelle;NULL;Amériques;NULL
308158;«Nous devons nous préparer à une guerre d'une ampleur comparable à celle qu'ont connue nos grands-parents ou nos arrière-grands-parents» : le discours de Mark Rutte;2025-12-11 20:07:53;templates/post-speeches.php;cult;category;Guerre;NULL;Europe;NULL
308112;Aristopopulisme : le plan de l’oligarchie trumpiste pour prendre les classes populaires;2025-12-11 18:12:47;templates/post-speeches.php;cult;category;De l'Empire Trump : sources intellectuelles d'une révolution culturelle;NULL;Amériques;Le Grand Continent
308104;En exigeant des visiteurs étrangers qu’ils fournissent l’historique de leurs activités sur les réseaux sociaux, l’administration Trump pourrait accélérer la chute du tourisme;2025-12-11 18:03:39;templates/post-briefings.php;ops;category;Politique;NULL;Amériques;Guillaume Duval
308066;La naissance de la gauche post-libérale, une conversation avec Mark Leonard;2025-12-11 13:06:07;templates/post-interviews.php;cult;category;Politique;NULL;Europe;Renaud Large
308050;Un «méga centre de données» à Zaporijia : comment l’administration Trump détourne les discussions de paix au profit des entreprises américaines;2025-12-11 12:08:58;templates/post-briefings.php;ops;geo;La guerre en Ukraine au jour le jour;NULL;Amériques;NULL
308028;Parmi les dix pays les plus indépendants en matière d'énergie, sept sont européens;2025-12-11 06:30:00;templates/post-briefings.php;ops;category;Données qui changent la donne;NULL;Europe;NULL
308001;En amont de son entrée dans la zone euro, la Bulgarie peine à adopter un budget pour 2026;2025-12-10 18:13:16;templates/post-briefings.php;ops;geo;Économie;NULL;Europe;NULL
307976;«Face à la Russie de Poutine, l'Estonie sera une petite abeille capable de paralyser un éléphant», une conversation avec le ministre de la Défense estonien;2025-12-10 17:00:00;templates/post-interviews.php;cult;category;Sommet Grand Continent;NULL;Europe;Baptiste Roger-Lacan
307954;Pour la première fois depuis trois ans, l’armée russe menace de nouveau la ville de Lyman;2025-12-10 14:20:12;templates/post-briefings.php;ops;category;La guerre en Ukraine au jour le jour;NULL;Europe;NULL
307920;Eurobazooka : comment exploiter le désir d’Europe ? Avec Federico Fubini, Andrea Rizzi, Bartosz Wielinski, Katherine Butler et Giorgio Leali;2025-12-10 13:44:15;templates/post-interviews.php;cult;category;Sommet Grand Continent, Eurobazooka : mesurer l'opinion publique européenne;NULL;Europe;María Tadeo
307894;Économie russe : la domination par Moscou du marché global des diamants est menacée;2025-12-10 06:30:00;templates/post-briefings.php;ops;geo;Économie;NULL;Asie septentrionale;NULL
307832;«L’Europe a un vrai problème» : la réponse de Jamie Dimon à Donald Trump;2025-12-09 19:01:27;templates/post-interviews.php;cult;category;Économie;NULL;Amériques;NULL
307837;L’énergie va-t-elle permettre à la Chine de dépasser les États-Unis dans la course à l’IA ?;2025-12-09 18:30:00;templates/post-briefings.php;ops;category;Puissances de l'IA;NULL;Asie Orientale;NULL
307796;Les plateformes de forage de pétrole et de gaz en activité aux États-Unis sont à leur niveau le plus faible depuis 2021;2025-12-09 12:25:23;templates/post-briefings.php;ops;category;Données qui changent la donne;NULL;Amériques;Guillaume Duval
307775;Selon le proche de Poutine Karaganov, la Russie est en guerre contre l'Europe;2025-12-09 10:38:23;templates/post-speeches.php;cult;category;Doctrines de la Russie de Poutine;NULL;Asie septentrionale;Guillaume Lancereau
307741;Le soutien républicain à l’Ukraine a augmenté depuis le retour au pouvoir de Trump;2025-12-09 06:30:00;templates/post-briefings.php;ops;geo;Politique;NULL;Amériques;NULL
307714;Sourkov à la Maison-Blanche : géopolitique du monde sans frontières;2025-12-09 06:00:00;templates/post-editorials.php;cult;category;Géopolitique de Donald Trump;NULL;Europe;Klaus Dodds
307711;Alors que Trump accuse l'Ukraine de bloquer la paix, l'analyse des derniers discours de Poutine montre que le Kremlin reste sur des positions maximalistes;2025-12-08 19:12:09;templates/post-briefings.php;ops;geo;La guerre en Ukraine au jour le jour;NULL;Asie septentrionale;Guillaume Lancereau
307688;Le marché européen représente environ un quart des revenus mondiaux des Big Tech;2025-12-08 18:30:00;templates/post-briefings.php;ops;category;Numérique;NULL;Europe;NULL
307671;La Chine mise sur l'explosion de la bulle IA aux États-Unis — comprendre le plan Yifu Lin;2025-12-08 17:30:00;templates/post-speeches.php;cult;category;Doctrines de la Chine de Xi Jinping;NULL;Asie Orientale;Le Grand Continent
307641;Un an depuis la chute d'Assad, trois millions de Syriens sont retournés chez eux;2025-12-08 14:37:42;templates/post-briefings.php;ops;geo;Politique;NULL;Méditerranée;NULL
307632;Starmer, Merz et Macron rencontrent Zelensky à Londres;2025-12-08 10:14:08;templates/post-briefings.php;ops;category;La guerre en Ukraine au jour le jour;NULL;Europe;NULL
307606;Un moment croate pour l’Europe : la doctrine Plenković;2025-12-08 06:00:00;templates/post-editorials.php;cult;category;Sommet Grand Continent;NULL;Europe;Andrej Plenković
307582;Économie russe : le secteur de la défense a-t-il atteint son pic de capacité ?;2025-12-07 16:22:10;templates/post-briefings.php;ops;geo;Économie;NULL;Asie septentrionale;NULL
307452;Donroe : le corollaire Trump à la doctrine Monroe;2025-12-07 07:00:00;templates/post-speeches.php;cult;category;Géopolitique de Donald Trump;NULL;Amériques;Le Grand Continent
307553;Sondage Eurobazooka : près de la moitié des Européens voient l’immigration comme une menace;2025-12-06 17:22:39;templates/post-briefings.php;ops;geo;Eurobazooka : mesurer l'opinion publique européenne;NULL;Europe;NULL
307522;Stratégie de sécurité nationale américaine : le plan de la Maison-Blanche contre l’Europe (texte intégral);2025-12-06 12:50:26;templates/post-speeches.php;cult;category;De l'Empire Trump : sources intellectuelles d'une révolution culturelle;NULL;Amériques;Léonie Allard
307431;«C’est mon honneur professionnel d’essayer de comprendre» : le discours d’Emmanuel Carrère, Prix Grand Continent 2025;2025-12-06 06:00:30;templates/post-speeches.php;cult;category;Prix Grand Continent;NULL;Europe;Emmanuel Carrère
307354;Les Européens se sentent plus proches de 2000 que de 2050, selon notre sondage Eurobazooka;2025-12-05 04:00:00;templates/post-briefings.php;ops;category;Eurobazooka : mesurer l'opinion publique européenne;NULL;Europe;NULL
307397;Ukraine : comment les Européens voient-ils la fin de la guerre ?;2025-12-05 01:05:00;templates/post-studies.php;cult;geo;Guerre;NULL;Europe;NULL
307384;«L’Ukraine deviendra l’arsenal du monde libre», une conversation avec le conseiller de Zelensky pour l'industrie de défense;2025-12-04 19:23:24;templates/post-interviews.php;cult;category;Sommet Grand Continent;NULL;Europe;Baptiste Roger-Lacan, Louis de Catheu
307220;Un extrait de «L’Anniversario» d’Andrea Bajani;2025-12-04 15:25:34;templates/post-reviews.php;cult;category;Livres, Prix Grand Continent;NULL;NULL;Andrea Bajani
307328;Avant de se rendre à New Delhi, Poutine réaffirme sa volonté de conquérir le Donbass par la force;2025-12-04 11:38:45;templates/post-briefings.php;ops;geo;Politique;NULL;Asie Orientale;NULL
307293;Sondage exclusif : la France est le pays européen où le désir d’un pouvoir autoritaire est le plus fort;2025-12-04 08:39:07;templates/post-briefings.php;ops;category;Eurobazooka : mesurer l'opinion publique européenne;NULL;Europe;NULL
307265;Le Danemark est le seul pays au monde où il y a plus de porcs que d’habitants;2025-12-04 06:00:00;templates/post-briefings.php;ops;geo;Données qui changent la donne;NULL;Europe;NULL
307142;Ce que les Européens veulent vraiment : le dernier sondage Eurobazooka;2025-12-04 04:00:00;templates/post-studies.php;cult;category;Eurobazooka : mesurer l'opinion publique européenne;NULL;Europe;Jean-Yves Dormagen
307237;«Je suis prête à donner à Trump mon prix Nobel s'il parvient à obtenir une paix juste et durable en Ukraine», une conversation avec Oleksandra Matviïtchouk;2025-12-03 20:03:44;templates/post-interviews.php;cult;category;Sommet Grand Continent;NULL;Europe;NULL
307198;Un extrait de «Canón de camara oscura», d’Enrique Vila-Matas;2025-12-03 17:53:31;templates/post-reviews.php;cult;category;Livres, Prix Grand Continent;NULL;NULL;Enrique Vila-Matas
307212;La Chine va-t-elle devenir une puissance culturelle majeure ?;2025-12-03 15:57:13;templates/post-briefings.php;ops;geo;Politique;NULL;Asie Orientale;NULL
307134;Macron débute sa quatrième visite d’État en Chine;2025-12-03 06:30:00;templates/post-briefings.php;ops;geo;Politique;NULL;Asie Orientale;NULL
307111;L'Europe par la face Nord;2025-12-03 06:00:00;templates/post-editorials.php;cult;category;Anthropologie;NULL;Europe;Pascal Lamy
307062;Un extrait de «Goldstrand», de Katerina Poladjan;2025-12-02 19:18:43;templates/post-reviews.php;cult;category;Livres, Prix Grand Continent;NULL;NULL;Katerina Poladjan
307090;Les revenus des grandes entreprises de l’armement ont atteint leurs niveaux les plus élevés en 2024;2025-12-02 16:18:48;templates/post-briefings.php;ops;category;Guerre;NULL;Monde;Guillaume Duval
307054;L’armée russe a conquis 500 km² de territoire ukrainien en novembre, soit 30 % de moins que l’an dernier;2025-12-02 06:30:00;templates/post-briefings.php;ops;category;La guerre en Ukraine au jour le jour;NULL;Europe;NULL
307022;Comment sortir l'Europe du silence ? Une conversation avec Barbara Cassin;2025-12-02 06:30:00;templates/post-interviews.php;cult;category;Puissances de l'IA;NULL;Europe;Florent Zemmouche
306996;«L’avenir peut — et doit — être construit ici» : l’appel de Mario Draghi pour une révolution technologique européenne;2025-12-01 18:40:39;templates/post-speeches.php;cult;category;Rapport Draghi : un débat européen;NULL;Europe;Le Grand Continent
306679;Un extrait de «Sploty», d'Anna Ciarkowska;2025-12-01 16:11:18;templates/post-reviews.php;cult;category;Prix Grand Continent;NULL;NULL;Anna Ciarkowska
306965;Économie russe : face à un déficit record, Moscou se prépare à émettre des obligations d’État libellées en yuan;2025-12-01 14:55:41;templates/post-briefings.php;ops;geo;Économie;NULL;Asie septentrionale;NULL
306893;En amont d’une semaine-clef de négociations, Macron reçoit Zelensky à Paris;2025-12-01 06:30:00;templates/post-briefings.php;ops;geo;La guerre en Ukraine au jour le jour;NULL;Europe;NULL
306880;«Tout brûler jusqu’à la Manche» : face à l’Occident, la diplomatie russe appelle au sang;2025-12-01 06:30:00;templates/post-speeches.php;cult;category;Doctrines de la Russie de Poutine;NULL;Asie septentrionale;Guillaume Lancereau
306833;Trois ans depuis chatGPT, l’adoption de l’IA a-t-elle atteint un plateau ?;2025-11-30 07:00:00;templates/post-briefings.php;ops;category;Puissances de l'IA;NULL;Monde;NULL
306800;Entre Trump et l’AfD : la géopolitique des espions s’installe en Allemagne;2025-11-30 06:30:00;templates/post-studies.php;cult;category;L'Allemagne de Merz;NULL;Centres, Europe;Lorenzo Monfregola
306777;Trump est-il en train de perdre le contrôle ? Une conversation avec Rana Foroohar;2025-11-29 18:30:00;templates/post-interviews.php;cult;category;Politique;NULL;Amériques;Louis de Catheu
306747;Plus la Russie avance, plus Trump cède : la méthode Poutine pour manipuler les «négociations»;2025-11-29 15:39:05;templates/post-speeches.php;cult;category;Doctrines de la Russie de Poutine;NULL;Asie septentrionale;Guillaume Lancereau
